,afr,aii,ang,ara,arw,bft,bod,ces,chn,cho,cmn,cre,dan,deu,dum,egy,ell,eng,enm,ett,fas,fra,frk,frm,fro,gla,gle,gmh,gml,goh,grc,guj,haw,hbs,heb,hin,ipk,isl,ita,jpn,lao,lat,lav,msa,nah,nan,nap,nav,nci,nld,non,oci,odt,osp,p_gem,pal,phn,pim,pol,por,pro,que,rom,rus,san,sco,sga,spa,sth,swe,tam,tha,tnq,ton,tur,vec,wol,xno,yid,zku,zul
ca35,0.0,0.0,0.12024048096192384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18837675350701402,0.0,0.0,0.028056112224448898,0.0,0.012024048096192385,0.21042084168336672,0.0,0.0,0.0,0.0,0.0,0.05811623246492986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01002004008016032,0.0,0.0,0.30861723446893785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006012024048096192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05811623246492986,0.0,0.0,0.0
ca36,0.0,0.0,0.1649048625792812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004228329809725159,0.0,0.0,0.0021141649048625794,0.18816067653276955,0.0,0.0,0.042283298097251586,0.0,0.004228329809725159,0.1543340380549683,0.0,0.0,0.0,0.0,0.0,0.03805496828752643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006342494714587738,0.0,0.0,0.3298097251585624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012684989429175475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004228329809725159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048625792811839326,0.0,0.0,0.0
ca37,0.0,0.0,0.22567287784679088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002070393374741201,0.0,0.0,0.0,0.2277432712215321,0.0,0.0,0.039337474120082816,0.0,0.012422360248447204,0.16977225672877846,0.0,0.0,0.0,0.0,0.0,0.010351966873706004,0.004140786749482402,0.0,0.0,0.0,0.0,0.0,0.0,0.006211180124223602,0.0,0.0,0.2422360248447205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010351966873706004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004140786749482402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045548654244306416,0.0,0.0,0.0
ca38,0.0,0.0,0.3629976580796253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00234192037470726,0.0,0.0,0.0,0.0,0.3255269320843091,0.0,0.0,0.01873536299765808,0.0,0.00234192037470726,0.0936768149882904,0.0,0.0,0.0,0.0,0.0,0.00468384074941452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16627634660421545,0.0,0.0,0.0,0.0,0.0,0.00234192037470726,0.0,0.0,0.00702576112412178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00234192037470726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117096018735363,0.0,0.0,0.0
ca39,0.0,0.0,0.3213572854291417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003992015968063872,0.001996007984031936,0.0,0.0,0.0,0.3812375249500998,0.0,0.0,0.015968063872255488,0.0,0.015968063872255488,0.06387225548902195,0.0,0.0,0.0,0.0,0.0,0.021956087824351298,0.0,0.0,0.0,0.0,0.001996007984031936,0.0,0.0,0.003992015968063872,0.0,0.0,0.1157684630738523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023952095808383235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021956087824351298,0.0,0.0,0.0
ca40,0.0,0.0,0.28634361233480177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.0022026431718061676,0.2687224669603524,0.0,0.0,0.037444933920704845,0.0,0.011013215859030838,0.11233480176211454,0.0022026431718061676,0.0022026431718061676,0.0,0.0,0.0,0.02643171806167401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011013215859030838,0.0,0.0,0.16519823788546256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022026431718061676,0.00881057268722467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022026431718061676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05726872246696035,0.0,0.0,0.0
ca41,0.0,0.0,0.18691588785046728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.2803738317757009,0.0,0.0,0.011682242990654205,0.0,0.009345794392523364,0.19158878504672897,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007009345794392523,0.0,0.0,0.27102803738317754,0.0,0.002336448598130841,0.0,0.0,0.0,0.0,0.0,0.0,0.002336448598130841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028037383177570093,0.0,0.0,0.0
ca42,0.0,0.0,0.26036866359447003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002304147465437788,0.2557603686635945,0.0,0.0,0.03456221198156682,0.0,0.016129032258064516,0.12672811059907835,0.0,0.0,0.0,0.0,0.0,0.009216589861751152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002304147465437788,0.0,0.0,0.20276497695852536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009216589861751152,0.0,0.0,0.0,0.002304147465437788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002304147465437788,0.0,0.0,0.0,0.0,0.002304147465437788,0.0,0.0,0.0,0.0,0.07373271889400922,0.0,0.0,0.0
ca43,0.0,0.0,0.23214285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001984126984126984,0.0,0.0,0.0,0.2757936507936508,0.0,0.0,0.04563492063492063,0.0,0.023809523809523808,0.14682539682539683,0.0,0.0,0.0,0.0,0.0,0.00992063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.2261904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01984126984126984,0.0,0.0,0.0
ca44,0.0,0.0,0.20855614973262032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035650623885918,0.0,0.0,0.0,0.0053475935828877,0.1800356506238859,0.0,0.0,0.017825311942959002,0.0,0.0053475935828877,0.1532976827094474,0.0,0.0,0.0,0.0,0.0,0.012477718360071301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008912655971479501,0.0,0.0,0.2638146167557932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012477718360071301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12834224598930483,0.0,0.0,0.0
cb01,0.0,0.0,0.1936127744510978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003992015968063872,0.0,0.0,0.0,0.0,0.21157684630738524,0.0,0.0,0.02594810379241517,0.0,0.021956087824351298,0.1536926147704591,0.001996007984031936,0.0,0.0,0.0,0.0,0.01996007984031936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003992015968063872,0.0,0.0,0.281437125748503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00998003992015968,0.0,0.0,0.0,0.003992015968063872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06786427145708583,0.0,0.0,0.0
cb02,0.0,0.0,0.21747967479674796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21341463414634146,0.0,0.0,0.03048780487804878,0.0,0.012195121951219513,0.16869918699186992,0.0,0.0,0.0,0.0,0.0,0.014227642276422764,0.0020325203252032522,0.0,0.0,0.0,0.0,0.0,0.0,0.0040650406504065045,0.0,0.0,0.25609756097560976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0020325203252032522,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054878048780487805,0.0,0.0,0.0
cb03,0.0,0.0,0.19310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022988505747126436,0.0022988505747126436,0.0,0.0,0.0022988505747126436,0.2735632183908046,0.0,0.0,0.03908045977011494,0.0,0.009195402298850575,0.18160919540229886,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009195402298850575,0.0,0.0,0.21839080459770116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013793103448275862,0.0,0.0,0.0,0.004597701149425287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041379310344827586,0.0,0.0,0.0
cb04,0.0,0.0,0.21357285429141717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001996007984031936,0.24750499001996007,0.0,0.0,0.023952095808383235,0.0,0.021956087824351298,0.1596806387225549,0.0,0.0,0.0,0.0,0.0,0.003992015968063872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00998003992015968,0.0,0.0,0.25748502994011974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007984031936127744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001996007984031936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499001996007984,0.0,0.0,0.0
cb05,0.0,0.0,0.21862348178137653,0.0,0.0020242914979757085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004048582995951417,0.0,0.0,0.0,0.0,0.23481781376518218,0.0,0.0,0.06072874493927125,0.0,0.004048582995951417,0.15991902834008098,0.0,0.0,0.0,0.0,0.0,0.012145748987854251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004048582995951417,0.0,0.0,0.24696356275303644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010121457489878543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04251012145748988,0.0,0.0,0.0
cb06,0.0,0.0,0.21212121212121213,0.00202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00202020202020202,0.0,0.0,0.0,0.0,0.21212121212121213,0.0,0.0,0.03232323232323232,0.0,0.012121212121212121,0.12323232323232323,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006060606060606061,0.0,0.0,0.29292929292929293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00202020202020202,0.020202020202020204,0.0,0.0,0.0,0.00404040404040404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00404040404040404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.0,0.0,0.0
cb07,0.0,0.0,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.21851851851851853,0.0,0.0,0.03333333333333333,0.0,0.011111111111111112,0.17592592592592593,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003703703703703704,0.0,0.0,0.2740740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.0,0.0,0.0,0.001851851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001851851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06296296296296296,0.0,0.0,0.0
cb08,0.0,0.0,0.32426778242677823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020920502092050207,0.37447698744769875,0.0,0.0,0.012552301255230125,0.0,0.012552301255230125,0.08786610878661087,0.0,0.0,0.0,0.0,0.0,0.0020920502092050207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12343096234309624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012552301255230125,0.0,0.0,0.0,0.0020920502092050207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020920502092050207,0.0,0.0,0.0,0.0,0.0020920502092050207,0.0,0.0,0.0,0.0,0.04184100418410042,0.0,0.0,0.0
cb09,0.0,0.0,0.3008130081300813,0.0020325203252032522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020325203252032522,0.0,0.0,0.0,0.0020325203252032522,0.32113821138211385,0.0,0.0,0.018292682926829267,0.0,0.008130081300813009,0.08739837398373984,0.0,0.0,0.0,0.0,0.0,0.01016260162601626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.1443089430894309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020325203252032522,0.0020325203252032522,0.0040650406504065045,0.0,0.0,0.01016260162601626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01016260162601626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06707317073170732,0.0,0.0,0.0
cb10,0.0,0.0,0.29707112970711297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3263598326359833,0.0,0.0,0.02092050209205021,0.0,0.01882845188284519,0.06903765690376569,0.0,0.0,0.0,0.0,0.0,0.008368200836820083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041841004184100415,0.0,0.0,0.1694560669456067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020920502092050207,0.02510460251046025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041841004184100415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05439330543933055,0.0,0.0,0.0
cb11,0.0,0.0,0.2047713717693837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019880715705765406,0.0,0.0,0.0,0.0,0.24453280318091453,0.0,0.0,0.02584493041749503,0.0,0.009940357852882704,0.11530815109343936,0.0,0.0,0.0,0.0,0.0,0.02186878727634195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02385685884691849,0.0,0.0,0.30417495029821073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009940357852882704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03777335984095427,0.0,0.0,0.0
cb12,0.0,0.0,0.27291666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.0,0.0,0.00625,0.2708333333333333,0.0,0.0,0.020833333333333332,0.0,0.00625,0.10833333333333334,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,0.0,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
cb13,0.0,0.0,0.29135338345864664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018796992481203006,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.0018796992481203006,0.020676691729323307,0.0,0.015037593984962405,0.09962406015037593,0.0,0.0,0.0,0.0,0.0,0.03759398496240601,0.0,0.0,0.0,0.005639097744360902,0.0,0.0,0.0,0.007518796992481203,0.0,0.0,0.20676691729323307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018796992481203006,0.015037593984962405,0.0,0.0018796992481203006,0.0,0.0018796992481203006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02819548872180451,0.0,0.0,0.0
cb14,0.0,0.0,0.23473282442748092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2919847328244275,0.0,0.0,0.022900763358778626,0.0,0.019083969465648856,0.11450381679389313,0.0,0.0,0.0,0.0,0.0,0.009541984732824428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015267175572519083,0.0,0.0,0.24618320610687022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01717557251908397,0.0,0.0,0.0,0.0019083969465648854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026717557251908396,0.0,0.0,0.0
cb15,0.0,0.0,0.23443223443223443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007326007326007326,0.0,0.0,0.0,0.0,0.21062271062271062,0.0,0.0,0.018315018315018316,0.0,0.020146520146520148,0.14652014652014653,0.0,0.0,0.0,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005494505494505495,0.0,0.0,0.2967032967032967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009157509157509158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045787545787545784,0.0,0.0,0.0
cb16,0.0,0.0,0.22832980972515857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006342494714587738,0.0,0.0,0.0,0.004228329809725159,0.2536997885835095,0.0,0.0,0.023255813953488372,0.0,0.008456659619450317,0.15856236786469344,0.0,0.0,0.0,0.0,0.0,0.006342494714587738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004228329809725159,0.0,0.0,0.2219873150105708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012684989429175475,0.0,0.0,0.0,0.0021141649048625794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0
cb17,0.0,0.0,0.20208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,0.0,0.0,0.0,0.2833333333333333,0.0,0.0,0.016666666666666666,0.0,0.016666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.01875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.22083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0
cb18,0.0,0.0,0.20977596741344195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002036659877800407,0.0,0.0,0.0,0.002036659877800407,0.23014256619144602,0.0,0.0,0.03054989816700611,0.0,0.006109979633401222,0.16089613034623218,0.0,0.0,0.0,0.0,0.0,0.006109979633401222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014256619144602852,0.0,0.0,0.26883910386965376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002036659877800407,0.002036659877800407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002036659877800407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06313645621181263,0.0,0.0,0.0
cb19,0.0,0.0,0.24177949709864605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30947775628626695,0.0,0.0,0.030947775628626693,0.0,0.0038684719535783366,0.14893617021276595,0.0,0.0,0.0,0.0,0.0,0.013539651837524178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027079303675048357,0.0,0.0,0.16827852998065765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009671179883945842,0.0,0.0,0.0,0.007736943907156673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019342359767891683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367504835589942,0.0,0.0,0.0
cb20,0.0,0.0,0.25272331154684097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002178649237472767,0.002178649237472767,0.0,0.0,0.0,0.24836601307189543,0.0,0.0,0.04139433551198257,0.0,0.017429193899782137,0.09586056644880174,0.0,0.0,0.0,0.0,0.0,0.010893246187363835,0.002178649237472767,0.0,0.0,0.0,0.0,0.0,0.0,0.02178649237472767,0.0,0.0,0.2374727668845316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002178649237472767,0.010893246187363835,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.002178649237472767,0.0,0.0,0.0,0.004357298474945534,0.0,0.0,0.0,0.002178649237472767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.0
cb21,0.0,0.0,0.2037037037037037,0.00205761316872428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00205761316872428,0.0,0.0,0.0,0.00205761316872428,0.23868312757201646,0.0,0.0,0.012345679012345678,0.0,0.00823045267489712,0.12962962962962962,0.0,0.0,0.0,0.0,0.0,0.01646090534979424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.31069958847736623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00205761316872428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047325102880658436,0.0,0.0,0.0
cb22,0.0,0.0,0.1970260223048327,0.0018587360594795538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011152416356877323,0.0,0.0,0.0,0.0018587360594795538,0.20260223048327136,0.0,0.0,0.02973977695167286,0.0,0.00929368029739777,0.1524163568773234,0.0,0.0,0.0,0.0,0.0,0.027881040892193308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018587360594795538,0.0,0.0,0.3048327137546468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055762081784386614,0.0,0.0,0.0,0.0018587360594795538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018587360594795538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05018587360594796,0.0,0.0,0.0
cb23,0.0,0.0,0.2348008385744235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2830188679245283,0.0,0.0,0.029350104821802937,0.0,0.010482180293501049,0.09643605870020965,0.0,0.0,0.0,0.0,0.0,0.027253668763102725,0.0020964360587002098,0.0,0.0,0.0,0.0,0.0,0.0,0.0020964360587002098,0.0,0.0,0.22641509433962265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020964360587002098,0.010482180293501049,0.0,0.0,0.0,0.0020964360587002098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020964360587002098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07127882599580712,0.0,0.0,0.0
cb24,0.0,0.0,0.29637526652452023,0.010660980810234541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021321961620469083,0.0,0.0,0.0,0.0042643923240938165,0.3006396588486141,0.0,0.0,0.023454157782515993,0.0,0.008528784648187633,0.09594882729211088,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017057569296375266,0.0,0.0,0.16844349680170576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008528784648187633,0.0,0.0,0.0,0.0021321961620469083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042643923240938165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02771855010660981,0.0,0.0,0.0
